"","Notes","State","State.Code","Year","Year.Code","Month","Month.Code","Deaths","Population","Crude.Rate"
"2593","","Hawaii",15,1999,1999,"Aug., 1999","1999/08",698,"Not Applicable","Not Applicable"
"2594","","Hawaii",15,1999,1999,"Sep., 1999","1999/09",614,"Not Applicable","Not Applicable"
"2595","","Hawaii",15,1999,1999,"Oct., 1999","1999/10",669,"Not Applicable","Not Applicable"
"2596","","Hawaii",15,1999,1999,"Nov., 1999","1999/11",674,"Not Applicable","Not Applicable"
"2597","","Hawaii",15,1999,1999,"Dec., 1999","1999/12",787,"Not Applicable","Not Applicable"
"2598","Total","Hawaii",15,1999,1999,"","",8270,"Not Applicable","Not Applicable"
"2599","","Hawaii",15,2000,2000,"Jan., 2000","2000/01",800,"Not Applicable","Not Applicable"
"2600","","Hawaii",15,2000,2000,"Feb., 2000","2000/02",676,"Not Applicable","Not Applicable"
"2601","","Hawaii",15,2000,2000,"Mar., 2000","2000/03",688,"Not Applicable","Not Applicable"
"2602","","Hawaii",15,2000,2000,"Apr., 2000","2000/04",680,"Not Applicable","Not Applicable"
"2603","","Hawaii",15,2000,2000,"May, 2000","2000/05",704,"Not Applicable","Not Applicable"
"2604","","Hawaii",15,2000,2000,"Jun., 2000","2000/06",683,"Not Applicable","Not Applicable"
"2605","","Hawaii",15,2000,2000,"Jul., 2000","2000/07",667,"Not Applicable","Not Applicable"
"2606","","Hawaii",15,2000,2000,"Aug., 2000","2000/08",694,"Not Applicable","Not Applicable"
"2607","","Hawaii",15,2000,2000,"Sep., 2000","2000/09",641,"Not Applicable","Not Applicable"
"2608","","Hawaii",15,2000,2000,"Oct., 2000","2000/10",676,"Not Applicable","Not Applicable"
"2609","","Hawaii",15,2000,2000,"Nov., 2000","2000/11",656,"Not Applicable","Not Applicable"
"2610","","Hawaii",15,2000,2000,"Dec., 2000","2000/12",725,"Not Applicable","Not Applicable"
"2611","Total","Hawaii",15,2000,2000,"","",8290,"Not Applicable","Not Applicable"
"2612","","Hawaii",15,2001,2001,"Jan., 2001","2001/01",756,"Not Applicable","Not Applicable"
"2613","","Hawaii",15,2001,2001,"Feb., 2001","2001/02",670,"Not Applicable","Not Applicable"
"2614","","Hawaii",15,2001,2001,"Mar., 2001","2001/03",729,"Not Applicable","Not Applicable"
"2615","","Hawaii",15,2001,2001,"Apr., 2001","2001/04",679,"Not Applicable","Not Applicable"
"2616","","Hawaii",15,2001,2001,"May, 2001","2001/05",726,"Not Applicable","Not Applicable"
"2617","","Hawaii",15,2001,2001,"Jun., 2001","2001/06",648,"Not Applicable","Not Applicable"
"2618","","Hawaii",15,2001,2001,"Jul., 2001","2001/07",694,"Not Applicable","Not Applicable"
"2619","","Hawaii",15,2001,2001,"Aug., 2001","2001/08",738,"Not Applicable","Not Applicable"
"2620","","Hawaii",15,2001,2001,"Sep., 2001","2001/09",642,"Not Applicable","Not Applicable"
"2621","","Hawaii",15,2001,2001,"Oct., 2001","2001/10",719,"Not Applicable","Not Applicable"
"2622","","Hawaii",15,2001,2001,"Nov., 2001","2001/11",641,"Not Applicable","Not Applicable"
"2623","","Hawaii",15,2001,2001,"Dec., 2001","2001/12",752,"Not Applicable","Not Applicable"
"2624","Total","Hawaii",15,2001,2001,"","",8394,"Not Applicable","Not Applicable"
"2625","","Hawaii",15,2002,2002,"Jan., 2002","2002/01",819,"Not Applicable","Not Applicable"
"2626","","Hawaii",15,2002,2002,"Feb., 2002","2002/02",732,"Not Applicable","Not Applicable"
"2627","","Hawaii",15,2002,2002,"Mar., 2002","2002/03",781,"Not Applicable","Not Applicable"
"2628","","Hawaii",15,2002,2002,"Apr., 2002","2002/04",692,"Not Applicable","Not Applicable"
"2629","","Hawaii",15,2002,2002,"May, 2002","2002/05",708,"Not Applicable","Not Applicable"
"2630","","Hawaii",15,2002,2002,"Jun., 2002","2002/06",754,"Not Applicable","Not Applicable"
"2631","","Hawaii",15,2002,2002,"Jul., 2002","2002/07",741,"Not Applicable","Not Applicable"
"2632","","Hawaii",15,2002,2002,"Aug., 2002","2002/08",730,"Not Applicable","Not Applicable"
"2633","","Hawaii",15,2002,2002,"Sep., 2002","2002/09",664,"Not Applicable","Not Applicable"
"2634","","Hawaii",15,2002,2002,"Oct., 2002","2002/10",696,"Not Applicable","Not Applicable"
"2635","","Hawaii",15,2002,2002,"Nov., 2002","2002/11",699,"Not Applicable","Not Applicable"
"2636","","Hawaii",15,2002,2002,"Dec., 2002","2002/12",785,"Not Applicable","Not Applicable"
"2637","Total","Hawaii",15,2002,2002,"","",8801,"Not Applicable","Not Applicable"
"2638","","Hawaii",15,2003,2003,"Jan., 2003","2003/01",802,"Not Applicable","Not Applicable"
"2639","","Hawaii",15,2003,2003,"Feb., 2003","2003/02",749,"Not Applicable","Not Applicable"
"2640","","Hawaii",15,2003,2003,"Mar., 2003","2003/03",714,"Not Applicable","Not Applicable"
"2641","","Hawaii",15,2003,2003,"Apr., 2003","2003/04",685,"Not Applicable","Not Applicable"
"2642","","Hawaii",15,2003,2003,"May, 2003","2003/05",757,"Not Applicable","Not Applicable"
"2643","","Hawaii",15,2003,2003,"Jun., 2003","2003/06",708,"Not Applicable","Not Applicable"
"2644","","Hawaii",15,2003,2003,"Jul., 2003","2003/07",773,"Not Applicable","Not Applicable"
"2645","","Hawaii",15,2003,2003,"Aug., 2003","2003/08",755,"Not Applicable","Not Applicable"
"2646","","Hawaii",15,2003,2003,"Sep., 2003","2003/09",718,"Not Applicable","Not Applicable"
"2647","","Hawaii",15,2003,2003,"Oct., 2003","2003/10",751,"Not Applicable","Not Applicable"
"2648","","Hawaii",15,2003,2003,"Nov., 2003","2003/11",750,"Not Applicable","Not Applicable"
"2649","","Hawaii",15,2003,2003,"Dec., 2003","2003/12",816,"Not Applicable","Not Applicable"
"2650","Total","Hawaii",15,2003,2003,"","",8978,"Not Applicable","Not Applicable"
"2651","","Hawaii",15,2004,2004,"Jan., 2004","2004/01",862,"Not Applicable","Not Applicable"
"2652","","Hawaii",15,2004,2004,"Feb., 2004","2004/02",759,"Not Applicable","Not Applicable"
"2653","","Hawaii",15,2004,2004,"Mar., 2004","2004/03",795,"Not Applicable","Not Applicable"
"2654","","Hawaii",15,2004,2004,"Apr., 2004","2004/04",722,"Not Applicable","Not Applicable"
"2655","","Hawaii",15,2004,2004,"May, 2004","2004/05",765,"Not Applicable","Not Applicable"
"2656","","Hawaii",15,2004,2004,"Jun., 2004","2004/06",724,"Not Applicable","Not Applicable"
"2657","","Hawaii",15,2004,2004,"Jul., 2004","2004/07",722,"Not Applicable","Not Applicable"
"2658","","Hawaii",15,2004,2004,"Aug., 2004","2004/08",748,"Not Applicable","Not Applicable"
"2659","","Hawaii",15,2004,2004,"Sep., 2004","2004/09",704,"Not Applicable","Not Applicable"
"2660","","Hawaii",15,2004,2004,"Oct., 2004","2004/10",736,"Not Applicable","Not Applicable"
"2661","","Hawaii",15,2004,2004,"Nov., 2004","2004/11",716,"Not Applicable","Not Applicable"
"2662","","Hawaii",15,2004,2004,"Dec., 2004","2004/12",777,"Not Applicable","Not Applicable"
"2663","Total","Hawaii",15,2004,2004,"","",9030,"Not Applicable","Not Applicable"
"2664","","Hawaii",15,2005,2005,"Jan., 2005","2005/01",818,"Not Applicable","Not Applicable"
"2665","","Hawaii",15,2005,2005,"Feb., 2005","2005/02",758,"Not Applicable","Not Applicable"
"2666","","Hawaii",15,2005,2005,"Mar., 2005","2005/03",840,"Not Applicable","Not Applicable"
"2667","","Hawaii",15,2005,2005,"Apr., 2005","2005/04",755,"Not Applicable","Not Applicable"
"2668","","Hawaii",15,2005,2005,"May, 2005","2005/05",828,"Not Applicable","Not Applicable"
"2669","","Hawaii",15,2005,2005,"Jun., 2005","2005/06",709,"Not Applicable","Not Applicable"
"2670","","Hawaii",15,2005,2005,"Jul., 2005","2005/07",720,"Not Applicable","Not Applicable"
"2671","","Hawaii",15,2005,2005,"Aug., 2005","2005/08",753,"Not Applicable","Not Applicable"
"2672","","Hawaii",15,2005,2005,"Sep., 2005","2005/09",720,"Not Applicable","Not Applicable"
"2673","","Hawaii",15,2005,2005,"Oct., 2005","2005/10",742,"Not Applicable","Not Applicable"
"2674","","Hawaii",15,2005,2005,"Nov., 2005","2005/11",730,"Not Applicable","Not Applicable"
"2675","","Hawaii",15,2005,2005,"Dec., 2005","2005/12",763,"Not Applicable","Not Applicable"
"2676","Total","Hawaii",15,2005,2005,"","",9136,"Not Applicable","Not Applicable"
"2677","","Hawaii",15,2006,2006,"Jan., 2006","2006/01",759,"Not Applicable","Not Applicable"
"2678","","Hawaii",15,2006,2006,"Feb., 2006","2006/02",772,"Not Applicable","Not Applicable"
"2679","","Hawaii",15,2006,2006,"Mar., 2006","2006/03",800,"Not Applicable","Not Applicable"
"2680","","Hawaii",15,2006,2006,"Apr., 2006","2006/04",816,"Not Applicable","Not Applicable"
"2681","","Hawaii",15,2006,2006,"May, 2006","2006/05",856,"Not Applicable","Not Applicable"
"2682","","Hawaii",15,2006,2006,"Jun., 2006","2006/06",776,"Not Applicable","Not Applicable"
"2683","","Hawaii",15,2006,2006,"Jul., 2006","2006/07",827,"Not Applicable","Not Applicable"
"2684","","Hawaii",15,2006,2006,"Aug., 2006","2006/08",727,"Not Applicable","Not Applicable"
"2685","","Hawaii",15,2006,2006,"Sep., 2006","2006/09",713,"Not Applicable","Not Applicable"
"2686","","Hawaii",15,2006,2006,"Oct., 2006","2006/10",788,"Not Applicable","Not Applicable"
"2687","","Hawaii",15,2006,2006,"Nov., 2006","2006/11",768,"Not Applicable","Not Applicable"
"2688","","Hawaii",15,2006,2006,"Dec., 2006","2006/12",830,"Not Applicable","Not Applicable"
"2689","Total","Hawaii",15,2006,2006,"","",9432,"Not Applicable","Not Applicable"
"2690","","Hawaii",15,2007,2007,"Jan., 2007","2007/01",826,"Not Applicable","Not Applicable"
"2691","","Hawaii",15,2007,2007,"Feb., 2007","2007/02",729,"Not Applicable","Not Applicable"
"2692","","Hawaii",15,2007,2007,"Mar., 2007","2007/03",805,"Not Applicable","Not Applicable"
"2693","","Hawaii",15,2007,2007,"Apr., 2007","2007/04",810,"Not Applicable","Not Applicable"
"2694","","Hawaii",15,2007,2007,"May, 2007","2007/05",847,"Not Applicable","Not Applicable"
"2695","","Hawaii",15,2007,2007,"Jun., 2007","2007/06",821,"Not Applicable","Not Applicable"
"2696","","Hawaii",15,2007,2007,"Jul., 2007","2007/07",792,"Not Applicable","Not Applicable"
"2697","","Hawaii",15,2007,2007,"Aug., 2007","2007/08",809,"Not Applicable","Not Applicable"
"2698","","Hawaii",15,2007,2007,"Sep., 2007","2007/09",724,"Not Applicable","Not Applicable"
"2699","","Hawaii",15,2007,2007,"Oct., 2007","2007/10",747,"Not Applicable","Not Applicable"
"2700","","Hawaii",15,2007,2007,"Nov., 2007","2007/11",761,"Not Applicable","Not Applicable"
"2701","","Hawaii",15,2007,2007,"Dec., 2007","2007/12",824,"Not Applicable","Not Applicable"
"2702","Total","Hawaii",15,2007,2007,"","",9495,"Not Applicable","Not Applicable"
"2703","","Hawaii",15,2008,2008,"Jan., 2008","2008/01",883,"Not Applicable","Not Applicable"
"2704","","Hawaii",15,2008,2008,"Feb., 2008","2008/02",829,"Not Applicable","Not Applicable"
"2705","","Hawaii",15,2008,2008,"Mar., 2008","2008/03",836,"Not Applicable","Not Applicable"
"2706","","Hawaii",15,2008,2008,"Apr., 2008","2008/04",810,"Not Applicable","Not Applicable"
"2707","","Hawaii",15,2008,2008,"May, 2008","2008/05",806,"Not Applicable","Not Applicable"
"2708","","Hawaii",15,2008,2008,"Jun., 2008","2008/06",749,"Not Applicable","Not Applicable"
"2709","","Hawaii",15,2008,2008,"Jul., 2008","2008/07",789,"Not Applicable","Not Applicable"
"2710","","Hawaii",15,2008,2008,"Aug., 2008","2008/08",719,"Not Applicable","Not Applicable"
"2711","","Hawaii",15,2008,2008,"Sep., 2008","2008/09",740,"Not Applicable","Not Applicable"
"2712","","Hawaii",15,2008,2008,"Oct., 2008","2008/10",753,"Not Applicable","Not Applicable"
"2713","","Hawaii",15,2008,2008,"Nov., 2008","2008/11",753,"Not Applicable","Not Applicable"
"2714","","Hawaii",15,2008,2008,"Dec., 2008","2008/12",834,"Not Applicable","Not Applicable"
"2715","Total","Hawaii",15,2008,2008,"","",9501,"Not Applicable","Not Applicable"
"2716","","Hawaii",15,2009,2009,"Jan., 2009","2009/01",859,"Not Applicable","Not Applicable"
"2717","","Hawaii",15,2009,2009,"Feb., 2009","2009/02",824,"Not Applicable","Not Applicable"
"2718","","Hawaii",15,2009,2009,"Mar., 2009","2009/03",920,"Not Applicable","Not Applicable"
"2719","","Hawaii",15,2009,2009,"Apr., 2009","2009/04",828,"Not Applicable","Not Applicable"
"2720","","Hawaii",15,2009,2009,"May, 2009","2009/05",848,"Not Applicable","Not Applicable"
"2721","","Hawaii",15,2009,2009,"Jun., 2009","2009/06",799,"Not Applicable","Not Applicable"
"2722","","Hawaii",15,2009,2009,"Jul., 2009","2009/07",905,"Not Applicable","Not Applicable"
"2723","","Hawaii",15,2009,2009,"Aug., 2009","2009/08",826,"Not Applicable","Not Applicable"
"2724","","Hawaii",15,2009,2009,"Sep., 2009","2009/09",777,"Not Applicable","Not Applicable"
"2725","","Hawaii",15,2009,2009,"Oct., 2009","2009/10",790,"Not Applicable","Not Applicable"
"2726","","Hawaii",15,2009,2009,"Nov., 2009","2009/11",747,"Not Applicable","Not Applicable"
"2727","","Hawaii",15,2009,2009,"Dec., 2009","2009/12",791,"Not Applicable","Not Applicable"
"2728","Total","Hawaii",15,2009,2009,"","",9914,"Not Applicable","Not Applicable"
"2729","","Hawaii",15,2010,2010,"Jan., 2010","2010/01",837,"Not Applicable","Not Applicable"
"2730","","Hawaii",15,2010,2010,"Feb., 2010","2010/02",756,"Not Applicable","Not Applicable"
"2731","","Hawaii",15,2010,2010,"Mar., 2010","2010/03",864,"Not Applicable","Not Applicable"
"2732","","Hawaii",15,2010,2010,"Apr., 2010","2010/04",794,"Not Applicable","Not Applicable"
"2733","","Hawaii",15,2010,2010,"May, 2010","2010/05",818,"Not Applicable","Not Applicable"
"2734","","Hawaii",15,2010,2010,"Jun., 2010","2010/06",762,"Not Applicable","Not Applicable"
"2735","","Hawaii",15,2010,2010,"Jul., 2010","2010/07",813,"Not Applicable","Not Applicable"
"2736","","Hawaii",15,2010,2010,"Aug., 2010","2010/08",767,"Not Applicable","Not Applicable"
"2737","","Hawaii",15,2010,2010,"Sep., 2010","2010/09",797,"Not Applicable","Not Applicable"
"2738","","Hawaii",15,2010,2010,"Oct., 2010","2010/10",754,"Not Applicable","Not Applicable"
"2739","","Hawaii",15,2010,2010,"Nov., 2010","2010/11",829,"Not Applicable","Not Applicable"
"2740","","Hawaii",15,2010,2010,"Dec., 2010","2010/12",826,"Not Applicable","Not Applicable"
"2741","Total","Hawaii",15,2010,2010,"","",9617,"Not Applicable","Not Applicable"
"2742","","Hawaii",15,2011,2011,"Jan., 2011","2011/01",882,"Not Applicable","Not Applicable"
"2743","","Hawaii",15,2011,2011,"Feb., 2011","2011/02",814,"Not Applicable","Not Applicable"
"2744","","Hawaii",15,2011,2011,"Mar., 2011","2011/03",940,"Not Applicable","Not Applicable"
"2745","","Hawaii",15,2011,2011,"Apr., 2011","2011/04",873,"Not Applicable","Not Applicable"
"2746","","Hawaii",15,2011,2011,"May, 2011","2011/05",827,"Not Applicable","Not Applicable"
"2747","","Hawaii",15,2011,2011,"Jun., 2011","2011/06",816,"Not Applicable","Not Applicable"
"2748","","Hawaii",15,2011,2011,"Jul., 2011","2011/07",797,"Not Applicable","Not Applicable"
"2749","","Hawaii",15,2011,2011,"Aug., 2011","2011/08",769,"Not Applicable","Not Applicable"
"2750","","Hawaii",15,2011,2011,"Sep., 2011","2011/09",772,"Not Applicable","Not Applicable"
"2751","","Hawaii",15,2011,2011,"Oct., 2011","2011/10",790,"Not Applicable","Not Applicable"
"2752","","Hawaii",15,2011,2011,"Nov., 2011","2011/11",771,"Not Applicable","Not Applicable"
"2753","","Hawaii",15,2011,2011,"Dec., 2011","2011/12",872,"Not Applicable","Not Applicable"
"2754","Total","Hawaii",15,2011,2011,"","",9923,"Not Applicable","Not Applicable"
"2755","","Hawaii",15,2012,2012,"Jan., 2012","2012/01",898,"Not Applicable","Not Applicable"
"2756","","Hawaii",15,2012,2012,"Feb., 2012","2012/02",895,"Not Applicable","Not Applicable"
"2757","","Hawaii",15,2012,2012,"Mar., 2012","2012/03",899,"Not Applicable","Not Applicable"
"2758","","Hawaii",15,2012,2012,"Apr., 2012","2012/04",897,"Not Applicable","Not Applicable"
"2759","","Hawaii",15,2012,2012,"May, 2012","2012/05",911,"Not Applicable","Not Applicable"
"2760","","Hawaii",15,2012,2012,"Jun., 2012","2012/06",839,"Not Applicable","Not Applicable"
"2761","","Hawaii",15,2012,2012,"Jul., 2012","2012/07",809,"Not Applicable","Not Applicable"
"2762","","Hawaii",15,2012,2012,"Aug., 2012","2012/08",846,"Not Applicable","Not Applicable"
"2763","","Hawaii",15,2012,2012,"Sep., 2012","2012/09",835,"Not Applicable","Not Applicable"
"2764","","Hawaii",15,2012,2012,"Oct., 2012","2012/10",833,"Not Applicable","Not Applicable"
"2765","","Hawaii",15,2012,2012,"Nov., 2012","2012/11",780,"Not Applicable","Not Applicable"
"2766","","Hawaii",15,2012,2012,"Dec., 2012","2012/12",832,"Not Applicable","Not Applicable"
"2767","Total","Hawaii",15,2012,2012,"","",10274,"Not Applicable","Not Applicable"
"2768","","Hawaii",15,2013,2013,"Jan., 2013","2013/01",914,"Not Applicable","Not Applicable"
"2769","","Hawaii",15,2013,2013,"Feb., 2013","2013/02",870,"Not Applicable","Not Applicable"
"2770","","Hawaii",15,2013,2013,"Mar., 2013","2013/03",991,"Not Applicable","Not Applicable"
"2771","","Hawaii",15,2013,2013,"Apr., 2013","2013/04",862,"Not Applicable","Not Applicable"
"2772","","Hawaii",15,2013,2013,"May, 2013","2013/05",869,"Not Applicable","Not Applicable"
"2773","","Hawaii",15,2013,2013,"Jun., 2013","2013/06",804,"Not Applicable","Not Applicable"
"2774","","Hawaii",15,2013,2013,"Jul., 2013","2013/07",874,"Not Applicable","Not Applicable"
"2775","","Hawaii",15,2013,2013,"Aug., 2013","2013/08",862,"Not Applicable","Not Applicable"
"2776","","Hawaii",15,2013,2013,"Sep., 2013","2013/09",859,"Not Applicable","Not Applicable"
"2777","","Hawaii",15,2013,2013,"Oct., 2013","2013/10",881,"Not Applicable","Not Applicable"
"2778","","Hawaii",15,2013,2013,"Nov., 2013","2013/11",835,"Not Applicable","Not Applicable"
"2779","","Hawaii",15,2013,2013,"Dec., 2013","2013/12",884,"Not Applicable","Not Applicable"
"2780","Total","Hawaii",15,2013,2013,"","",10505,"Not Applicable","Not Applicable"
"2781","","Hawaii",15,2014,2014,"Jan., 2014","2014/01",936,"Not Applicable","Not Applicable"
"2782","","Hawaii",15,2014,2014,"Feb., 2014","2014/02",862,"Not Applicable","Not Applicable"
"2783","","Hawaii",15,2014,2014,"Mar., 2014","2014/03",955,"Not Applicable","Not Applicable"
"2784","","Hawaii",15,2014,2014,"Apr., 2014","2014/04",891,"Not Applicable","Not Applicable"
"2785","","Hawaii",15,2014,2014,"May, 2014","2014/05",936,"Not Applicable","Not Applicable"
"2786","","Hawaii",15,2014,2014,"Jun., 2014","2014/06",892,"Not Applicable","Not Applicable"
"2787","","Hawaii",15,2014,2014,"Jul., 2014","2014/07",914,"Not Applicable","Not Applicable"
"2788","","Hawaii",15,2014,2014,"Aug., 2014","2014/08",907,"Not Applicable","Not Applicable"
"2789","","Hawaii",15,2014,2014,"Sep., 2014","2014/09",907,"Not Applicable","Not Applicable"
"2790","","Hawaii",15,2014,2014,"Oct., 2014","2014/10",852,"Not Applicable","Not Applicable"
"2791","","Hawaii",15,2014,2014,"Nov., 2014","2014/11",814,"Not Applicable","Not Applicable"
"2792","","Hawaii",15,2014,2014,"Dec., 2014","2014/12",901,"Not Applicable","Not Applicable"
"2793","Total","Hawaii",15,2014,2014,"","",10767,"Not Applicable","Not Applicable"
"2794","","Hawaii",15,2015,2015,"Jan., 2015","2015/01",1066,"Not Applicable","Not Applicable"
"2795","","Hawaii",15,2015,2015,"Feb., 2015","2015/02",915,"Not Applicable","Not Applicable"
"2796","","Hawaii",15,2015,2015,"Mar., 2015","2015/03",949,"Not Applicable","Not Applicable"
"2797","","Hawaii",15,2015,2015,"Apr., 2015","2015/04",863,"Not Applicable","Not Applicable"
"2798","","Hawaii",15,2015,2015,"May, 2015","2015/05",956,"Not Applicable","Not Applicable"
"2799","","Hawaii",15,2015,2015,"Jun., 2015","2015/06",924,"Not Applicable","Not Applicable"
"2800","","Hawaii",15,2015,2015,"Jul., 2015","2015/07",921,"Not Applicable","Not Applicable"
"2801","","Hawaii",15,2015,2015,"Aug., 2015","2015/08",915,"Not Applicable","Not Applicable"
"2802","","Hawaii",15,2015,2015,"Sep., 2015","2015/09",939,"Not Applicable","Not Applicable"
"2803","","Hawaii",15,2015,2015,"Oct., 2015","2015/10",875,"Not Applicable","Not Applicable"
"2804","","Hawaii",15,2015,2015,"Nov., 2015","2015/11",817,"Not Applicable","Not Applicable"
"2805","","Hawaii",15,2015,2015,"Dec., 2015","2015/12",913,"Not Applicable","Not Applicable"
"2806","Total","Hawaii",15,2015,2015,"","",11053,"Not Applicable","Not Applicable"
"2807","","Hawaii",15,2016,2016,"Jan., 2016","2016/01",935,"Not Applicable","Not Applicable"
"2808","","Hawaii",15,2016,2016,"Feb., 2016","2016/02",909,"Not Applicable","Not Applicable"
"2809","","Hawaii",15,2016,2016,"Mar., 2016","2016/03",966,"Not Applicable","Not Applicable"
"2810","","Hawaii",15,2016,2016,"Apr., 2016","2016/04",844,"Not Applicable","Not Applicable"
"2811","","Hawaii",15,2016,2016,"May, 2016","2016/05",885,"Not Applicable","Not Applicable"
"2812","","Hawaii",15,2016,2016,"Jun., 2016","2016/06",857,"Not Applicable","Not Applicable"
"2813","","Hawaii",15,2016,2016,"Jul., 2016","2016/07",915,"Not Applicable","Not Applicable"
"2814","","Hawaii",15,2016,2016,"Aug., 2016","2016/08",901,"Not Applicable","Not Applicable"
"2815","","Hawaii",15,2016,2016,"Sep., 2016","2016/09",880,"Not Applicable","Not Applicable"
"2816","","Hawaii",15,2016,2016,"Oct., 2016","2016/10",911,"Not Applicable","Not Applicable"
"2817","","Hawaii",15,2016,2016,"Nov., 2016","2016/11",892,"Not Applicable","Not Applicable"
"2818","","Hawaii",15,2016,2016,"Dec., 2016","2016/12",1018,"Not Applicable","Not Applicable"
"2819","Total","Hawaii",15,2016,2016,"","",10913,"Not Applicable","Not Applicable"
"2820","Total","Hawaii",15,NA,NA,"","",172293,"Not Applicable","Not Applicable"
"2821","","Idaho",16,1999,1999,"Jan., 1999","1999/01",787,"Not Applicable","Not Applicable"
"2822","","Idaho",16,1999,1999,"Feb., 1999","1999/02",835,"Not Applicable","Not Applicable"
"2823","","Idaho",16,1999,1999,"Mar., 1999","1999/03",866,"Not Applicable","Not Applicable"
"2824","","Idaho",16,1999,1999,"Apr., 1999","1999/04",823,"Not Applicable","Not Applicable"
"2825","","Idaho",16,1999,1999,"May, 1999","1999/05",797,"Not Applicable","Not Applicable"
"2826","","Idaho",16,1999,1999,"Jun., 1999","1999/06",706,"Not Applicable","Not Applicable"
"2827","","Idaho",16,1999,1999,"Jul., 1999","1999/07",783,"Not Applicable","Not Applicable"
"2828","","Idaho",16,1999,1999,"Aug., 1999","1999/08",679,"Not Applicable","Not Applicable"
"2829","","Idaho",16,1999,1999,"Sep., 1999","1999/09",777,"Not Applicable","Not Applicable"
"2830","","Idaho",16,1999,1999,"Oct., 1999","1999/10",811,"Not Applicable","Not Applicable"
"2831","","Idaho",16,1999,1999,"Nov., 1999","1999/11",795,"Not Applicable","Not Applicable"
"2832","","Idaho",16,1999,1999,"Dec., 1999","1999/12",920,"Not Applicable","Not Applicable"
"2833","Total","Idaho",16,1999,1999,"","",9579,"Not Applicable","Not Applicable"
"2834","","Idaho",16,2000,2000,"Jan., 2000","2000/01",911,"Not Applicable","Not Applicable"
"2835","","Idaho",16,2000,2000,"Feb., 2000","2000/02",755,"Not Applicable","Not Applicable"
"2836","","Idaho",16,2000,2000,"Mar., 2000","2000/03",861,"Not Applicable","Not Applicable"
"2837","","Idaho",16,2000,2000,"Apr., 2000","2000/04",799,"Not Applicable","Not Applicable"
"2838","","Idaho",16,2000,2000,"May, 2000","2000/05",770,"Not Applicable","Not Applicable"
"2839","","Idaho",16,2000,2000,"Jun., 2000","2000/06",783,"Not Applicable","Not Applicable"
"2840","","Idaho",16,2000,2000,"Jul., 2000","2000/07",761,"Not Applicable","Not Applicable"
"2841","","Idaho",16,2000,2000,"Aug., 2000","2000/08",764,"Not Applicable","Not Applicable"
"2842","","Idaho",16,2000,2000,"Sep., 2000","2000/09",751,"Not Applicable","Not Applicable"
"2843","","Idaho",16,2000,2000,"Oct., 2000","2000/10",809,"Not Applicable","Not Applicable"
"2844","","Idaho",16,2000,2000,"Nov., 2000","2000/11",794,"Not Applicable","Not Applicable"
"2845","","Idaho",16,2000,2000,"Dec., 2000","2000/12",805,"Not Applicable","Not Applicable"
"2846","Total","Idaho",16,2000,2000,"","",9563,"Not Applicable","Not Applicable"
"2847","","Idaho",16,2001,2001,"Jan., 2001","2001/01",851,"Not Applicable","Not Applicable"
"2848","","Idaho",16,2001,2001,"Feb., 2001","2001/02",784,"Not Applicable","Not Applicable"
"2849","","Idaho",16,2001,2001,"Mar., 2001","2001/03",899,"Not Applicable","Not Applicable"
"2850","","Idaho",16,2001,2001,"Apr., 2001","2001/04",811,"Not Applicable","Not Applicable"
"2851","","Idaho",16,2001,2001,"May, 2001","2001/05",885,"Not Applicable","Not Applicable"
"2852","","Idaho",16,2001,2001,"Jun., 2001","2001/06",829,"Not Applicable","Not Applicable"
"2853","","Idaho",16,2001,2001,"Jul., 2001","2001/07",762,"Not Applicable","Not Applicable"
"2854","","Idaho",16,2001,2001,"Aug., 2001","2001/08",808,"Not Applicable","Not Applicable"
"2855","","Idaho",16,2001,2001,"Sep., 2001","2001/09",689,"Not Applicable","Not Applicable"
"2856","","Idaho",16,2001,2001,"Oct., 2001","2001/10",784,"Not Applicable","Not Applicable"
"2857","","Idaho",16,2001,2001,"Nov., 2001","2001/11",803,"Not Applicable","Not Applicable"
"2858","","Idaho",16,2001,2001,"Dec., 2001","2001/12",848,"Not Applicable","Not Applicable"
"2859","Total","Idaho",16,2001,2001,"","",9753,"Not Applicable","Not Applicable"
"2860","","Idaho",16,2002,2002,"Jan., 2002","2002/01",844,"Not Applicable","Not Applicable"
"2861","","Idaho",16,2002,2002,"Feb., 2002","2002/02",840,"Not Applicable","Not Applicable"
"2862","","Idaho",16,2002,2002,"Mar., 2002","2002/03",908,"Not Applicable","Not Applicable"
"2863","","Idaho",16,2002,2002,"Apr., 2002","2002/04",864,"Not Applicable","Not Applicable"
"2864","","Idaho",16,2002,2002,"May, 2002","2002/05",810,"Not Applicable","Not Applicable"
"2865","","Idaho",16,2002,2002,"Jun., 2002","2002/06",856,"Not Applicable","Not Applicable"
"2866","","Idaho",16,2002,2002,"Jul., 2002","2002/07",826,"Not Applicable","Not Applicable"
"2867","","Idaho",16,2002,2002,"Aug., 2002","2002/08",776,"Not Applicable","Not Applicable"
"2868","","Idaho",16,2002,2002,"Sep., 2002","2002/09",776,"Not Applicable","Not Applicable"
"2869","","Idaho",16,2002,2002,"Oct., 2002","2002/10",770,"Not Applicable","Not Applicable"
"2870","","Idaho",16,2002,2002,"Nov., 2002","2002/11",801,"Not Applicable","Not Applicable"
